"gender","ethnicity","birth","grade","star","read","math","lunch","school","degree","ladder","experience","tethnicity","system","schoolid","id"
"male","cauc",1978.25,"3rd","small",602,655,"non-free","rural","master","level1",12,"cauc",41,79,"215"
"female","afam",1980.5,"3rd","regular",612,634,"free","rural","bachelor","level1",8,"cauc",34,68,"216"
"female","afam",1980.5,"3rd","small",636,667,"non-free","suburban","master","level1",10,"afam",11,24,"217"
"female","cauc",1979.75,"3rd","small",665,651,"non-free","urban","bachelor","level1",13,"cauc",20,48,"218"
"male","cauc",1979.75,"3rd","small",647,604,"non-free","rural","bachelor","level1",34,"cauc",19,47,"219"
"male","cauc",1979.5,"3rd","regular",624,626,"non-free","rural","bachelor","level1",22,"cauc",31,64,"220"
"female","afam",1979.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"221"
"female","afam",1979.5,"3rd","regular+aide",NA,NA,"free","suburban","master","level1",18,"cauc",22,51,"222"
"male","afam",1979.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"223"
"male","afam",1979,"3rd","small",NA,NA,"non-free","inner-city","bachelor","level1",5,"cauc",22,53,"224"
"female","cauc",1980,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"225"
"female","cauc",1980.5,"3rd","regular+aide",618,634,"non-free","urban","master","level1",38,"cauc",6,9,"226"
"male","afam",1980,"3rd","regular",604,626,"non-free","inner-city","master","level1",19,"afam",22,53,"227"
"male","cauc",1980.25,"3rd","small",600,614,NA,"rural","master","level1",9,"cauc",10,13,"228"
"male","cauc",1979.75,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"229"
"female","cauc",1980.5,"3rd","small",728,700,"non-free","rural","bachelor","probation",1,"cauc",32,66,"230"
"male","afam",1979.75,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"231"
"female","cauc",1980.25,"3rd","regular",629,634,NA,"rural","bachelor","probation",0,"cauc",10,13,"232"
"female","cauc",1980.25,"3rd","regular+aide",665,684,"non-free","rural","bachelor","level1",30,"cauc",1,1,"233"
"male","afam",1980.25,"3rd","small",555,526,"free","inner-city","bachelor","level1",29,"afam",11,33,"234"
"female","afam",1979.25,"3rd","regular+aide",578,610,"free","inner-city","bachelor","probation",0,"cauc",11,14,"235"
"female","afam",1979,"3rd","regular",629,626,"free","inner-city","bachelor","level1",26,"afam",11,22,"236"
"male","cauc",1979.5,"3rd","small",NA,NA,"free","rural","bachelor","level3",23,"cauc",5,7,"237"
"female","cauc",1980,"3rd","regular+aide",644,634,"non-free","rural","bachelor","level3",12,"cauc",35,69,"238"
"male","cauc",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239"
"male","afam",1980,"3rd","small",575,599,"free","inner-city","master","level1",18,"afam",11,19,"240"
"female","cauc",1980.25,"3rd","regular",636,622,"free","rural","bachelor","probation",3,"cauc",24,57,"241"
"male","cauc",1979.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"242"
"male","afam",1978,"3rd","regular+aide",614,594,"free","suburban","bachelor","notladder",8,"afam",11,25,"243"
"female","cauc",1980,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"244"
"male","afam",1980.5,"3rd","small",626,634,"free","inner-city","bachelor","probation",3,"afam",11,30,"245"
"male","afam",1979.75,"3rd","regular",622,634,"non-free","suburban","master","level1",15,"afam",22,51,"246"
"male","afam",1979.75,"3rd","regular+aide",555,564,"free","inner-city","master","level1",33,"afam",11,32,"247"
"male","cauc",1979.75,"3rd","small",604,691,"non-free","rural","bachelor","level1",4,"cauc",31,65,"248"
"female","cauc",1979.25,"3rd","regular",657,655,"free","rural","bachelor","level1",5,"cauc",1,1,"249"
"female","cauc",1980.25,"3rd","small",647,626,"non-free","rural","master","level1",11,"cauc",24,57,"250"
"female","cauc",1979.5,"3rd","regular",600,634,"free","suburban","master","level1",19,"cauc",18,43,"251"
"female","cauc",1979.5,"3rd","regular+aide",622,626,"non-free","rural","master","level1",16,"cauc",31,64,"252"
"female","cauc",1979.75,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"253"
"female","cauc",1980.25,"3rd","regular",608,585,"non-free","suburban","master","level2",9,"cauc",12,36,"254"
"female","cauc",1979.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"255"
"female","cauc",1980.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"256"
"female","afam",1980,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"257"
"female","cauc",1980.5,"3rd","regular+aide",670,678,"free","rural","master","level1",9,"cauc",41,79,"258"
"female","cauc",1979.75,"3rd","regular",612,639,"non-free","suburban","master","level1",19,"cauc",18,43,"259"
"male","afam",1979.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"260"
"female","afam",1980,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"261"
"male","afam",1979,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"262"
"female","cauc",1980.25,"3rd","small",567,577,"non-free","suburban","bachelor","level1",27,"cauc",22,52,"263"
"male","cauc",1980.25,"3rd","regular",608,651,"non-free","suburban","master","level2",9,"cauc",12,36,"264"
"female","cauc",1980.5,"3rd","small",616,620,"free","rural","bachelor","level1",5,"cauc",32,66,"265"
"male","afam",1978.5,"3rd","small",629,624,"free","inner-city","master","level2",33,"afam",11,22,"266"
"female","afam",1980,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"267"
"male","afam",1980,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"268"
"male","cauc",1980.25,"3rd","regular+aide",661,626,"free","rural","master","level1",7,"cauc",36,72,"269"
"female","cauc",1979.75,"3rd","small",675,636,"free","urban","bachelor","level1",14,"cauc",27,60,"270"
"female","cauc",1979.75,"3rd","small",675,648,"non-free","rural","bachelor","notladder",6,"cauc",3,3,"271"
"female","cauc",1978.5,"3rd","regular+aide",NA,NA,"non-free","rural","bachelor","probation",0,"cauc",5,7,"272"
"female","cauc",1979.75,"3rd","regular",616,603,"non-free","suburban","master","notladder",14,"afam",18,44,"273"
"male","cauc",1980.5,"3rd","small",NA,571,"non-free","rural","bachelor","apprentice",1,"cauc",35,70,"274"
"male","afam",1979.75,"3rd","regular+aide",588,626,"free","inner-city","master","probation",12,"cauc",11,22,"275"
"female","cauc",1980.75,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"276"
"male","cauc",1980.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"277"
"female","afam",1980.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"278"
"female","cauc",1980.25,"3rd","regular+aide",610,616,"non-free","rural","master","level1",15,"cauc",34,68,"279"
"female","afam",1980,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"280"
"male","cauc",1980,"3rd","small",559,583,"non-free","rural","master","level1",19,"cauc",6,8,"281"
"female","cauc",1980.25,"3rd","small",639,667,"free","rural","bachelor","level1",15,"cauc",9,12,"282"
"female","cauc",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"283"
"female","cauc",1980,"3rd","regular+aide",550,535,"free","rural","master","level2",10,"cauc",15,39,"284"
"female","cauc",1980.5,"3rd","regular+aide",650,618,"non-free","rural","bachelor","probation",1,"cauc",40,77,"285"
"male","afam",1979.5,"3rd","regular+aide",620,634,"free","inner-city","bachelor","level1",18,"afam",11,30,"286"
"male","cauc",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"287"
"female","cauc",1980,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"288"
"male","afam",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"289"
"female","afam",1980,"3rd","regular+aide",NA,NA,"free","inner-city","master","notladder",25,"cauc",11,15,"290"
"male","afam",1979.5,"3rd","regular+aide",585,561,"free","inner-city","bachelor","level1",26,"afam",11,16,"291"
"male",NA,NA,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"292"
"female","cauc",1979,"3rd","regular",578,549,"free","rural","bachelor","level1",22,"cauc",31,64,"293"
"female","afam",1979.75,"3rd","regular+aide",565,594,"free","inner-city","bachelor","level1",25,"afam",11,27,"294"
"female","cauc",1980,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295"
"female","afam",1980,"3rd","regular+aide",580,546,"free","inner-city","master","level1",11,"afam",11,16,"296"
"male","cauc",1979.5,"3rd","regular+aide",575,596,"non-free","rural","master","level1",5,"cauc",5,7,"297"
"male","cauc",1980,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"298"
"male","cauc",1979.5,"3rd","small",587,597,"non-free","rural","bachelor","notladder",31,"cauc",31,64,"299"
"female","afam",1980.5,"3rd","regular",622,639,"free","inner-city","master","level3",14,"cauc",11,27,"300"
"male","cauc",1979.75,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"301"
"female","afam",1980.25,"3rd","regular",620,583,"free","suburban","bachelor","level1",10,"afam",11,23,"302"
"female","cauc",1980,"3rd","regular+aide",644,678,"non-free","rural","bachelor","level1",9,"cauc",12,34,"303"
"female","cauc",1979.5,"3rd","small",654,651,"non-free","suburban","master","level1",13,"cauc",17,41,"304"
"male","afam",1979.75,"3rd","regular+aide",NA,NA,"non-free","rural","master","level2",13,"cauc",3,3,"305"
"male","cauc",1979.75,"3rd","regular+aide",580,631,"non-free","urban","master","level1",9,"cauc",20,48,"306"
"female","cauc",1980.25,"3rd","regular+aide",583,604,"free","urban","bachelor","notladder",31,"cauc",20,48,"307"
"male","cauc",1979.25,"3rd","small",597,659,"non-free","suburban","master","level1",8,"cauc",18,46,"308"
"female","cauc",1979.75,"3rd","regular+aide",636,614,"free","rural","bachelor","apprentice",2,"cauc",36,71,"309"
"female","cauc",1980,"3rd","regular+aide",670,651,"free","rural","master","level1",7,"cauc",36,72,"310"
"female","afam",1980,"3rd","regular",616,618,"free","suburban","bachelor","level1",8,"afam",11,25,"311"
"male","afam",1980,"3rd","regular+aide",639,597,"non-free","suburban",NA,NA,NA,NA,11,24,"312"
"male","afam",1980.25,"3rd","regular+aide",595,616,"free","inner-city","master","level2",11,"afam",18,45,"313"
"male","afam",1979.25,"3rd","regular",614,620,"free","urban","master","level1",15,"cauc",2,2,"314"
"male","cauc",1980.25,"3rd","small",604,634,"free","urban","bachelor","notladder",29,"cauc",27,60,"315"
"male","cauc",1980.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"316"
"male","afam",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"317"
"male","cauc",1979.25,"3rd","regular+aide",600,559,"free","urban","bachelor","notladder",31,"cauc",20,48,"318"
"male","cauc",1980.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"319"
"female","cauc",1980,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"320"
"male","afam",1979.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"321"
"female","afam",1980.5,"3rd","small",569,570,"free","inner-city","bachelor","level1",29,"afam",11,33,"322"
"male","cauc",1980,"3rd","regular",631,642,"non-free","suburban","master","level1",24,"cauc",18,46,"323"
"male","cauc",1979.75,"3rd","small",693,774,"non-free","rural","master","level1",4,"cauc",21,49,"324"
"male","cauc",1980.5,"3rd","regular",575,586,"non-free","suburban","master","level2",9,"cauc",12,36,"325"
"female","cauc",1980.5,"3rd","regular",702,636,"non-free","rural","bachelor","level1",17,"cauc",29,62,"326"
"male","afam",1980.5,"3rd","small",569,593,"free","inner-city","master","level1",14,"afam",11,28,"327"
"male","cauc",1979.5,"3rd","regular",593,597,"free","suburban","bachelor","notladder",15,"afam",22,52,"328"
"female","cauc",1980.75,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"329"
"female","afam",1980.5,"3rd","regular",641,634,"non-free","suburban","bachelor","level1",7,"afam",11,20,"330"
"female","cauc",1979.5,"3rd","regular+aide",622,597,"free","rural","master","level1",4,"cauc",32,66,"331"
"female","cauc",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"332"
"male","cauc",1979.75,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"333"
"male","cauc",1979.75,"3rd","small",572,589,NA,"rural","bachelor","level1",21,"cauc",4,5,"334"
"male","afam",1979,"3rd","small",NA,NA,"free","suburban","bachelor","level1",18,"afam",11,25,"335"
"male","cauc",1978,"3rd","regular",587,596,"non-free","suburban","master","level1",15,"cauc",4,4,"336"
"female","cauc",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"337"
"male","cauc",1979.75,"3rd","regular+aide",NA,NA,"free","suburban","master","level1",15,"cauc",28,61,"338"
"male","afam",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"339"
"male","afam",1980,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"340"
"male","cauc",1980.25,"3rd","small",582,570,"free","rural","master","level1",14,"cauc",41,78,"341"
"female","afam",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"342"
"male","cauc",1980,"3rd","regular+aide",629,642,"non-free","rural","bachelor","probation",1,"cauc",40,77,"343"
"female","afam",1980,"3rd","regular",636,667,"free","inner-city","bachelor","level1",20,"cauc",11,22,"344"
"male","cauc",1978.75,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"345"
"male","afam",1980,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"346"
"female","cauc",1980,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"347"
"female","cauc",1980.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"348"
"male","cauc",1978,"3rd","regular+aide",636,606,"free","rural","bachelor","level1",17,"cauc",14,38,"349"
"female","afam",1980.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"350"
"male","afam",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"351"
"male","afam",1978.5,"3rd","regular",NA,NA,"free","inner-city","bachelor","apprentice",3,"cauc",18,45,"352"
"male","cauc",1979.75,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"353"
"male","cauc",1979.75,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"354"
"male","afam",1980,"3rd","regular+aide",587,603,"free","suburban","master","level1",22,"afam",11,24,"355"
"female","afam",1980,"3rd","regular+aide",647,636,"free","inner-city","master","level2",14,"afam",11,22,"356"
"female","afam",1979.5,"3rd","regular+aide",569,564,"free","inner-city","master","notladder",25,"cauc",11,15,"357"
"male","cauc",1979.75,"3rd","small",629,651,"non-free","rural","bachelor","level1",20,"cauc",30,63,"358"
"male","afam",1979.5,"3rd","regular",NA,NA,NA,"inner-city","bachelor","level1",31,"afam",11,32,"359"
"male","afam",1979.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"360"
"male","cauc",1978.5,"3rd","small",572,564,"non-free","suburban","bachelor","notladder",8,"afam",11,17,"361"
"female","afam",1980.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"362"
"male","afam",1979.75,"3rd","regular+aide",636,631,"free","suburban","bachelor","level1",4,"cauc",11,20,"363"
"male","afam",1979.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"364"
"male","afam",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"365"
"male","afam",1979.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"366"
"male","afam",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"367"
"female","afam",1980.25,"3rd","regular",573,568,"free","suburban","bachelor","level1",7,"afam",11,20,"368"
"female","cauc",1980.25,"3rd","small",624,616,"non-free","rural","master","level1",11,"cauc",24,56,"369"
"male","afam",1979.75,"3rd","small",578,585,"free","inner-city","bachelor","level1",29,"afam",11,33,"370"
"female","afam",1980.5,"3rd","regular+aide",614,579,"non-free","urban","master","level1",36,"cauc",7,10,"371"
"male","cauc",1979.75,"3rd","regular",NA,NA,NA,"urban","bachelor","level1",7,"cauc",6,9,"372"
"male","cauc",1979,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"373"
"male","cauc",1979.75,"3rd","small",592,585,"free","rural","master","level1",12,"cauc",42,80,"374"
"female","cauc",1980,"3rd","regular+aide",636,622,"non-free","rural","bachelor","probation",3,"cauc",3,3,"375"
"male","afam",1980.75,"3rd","regular",592,636,"free","suburban","master","level1",19,"afam",11,24,"376"
"male","cauc",1980,"3rd","regular",670,655,"non-free","rural","bachelor","level1",14,"cauc",12,34,"377"
"female","afam",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"378"
"male","cauc",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"379"
"male","afam",1977.75,"3rd","regular+aide",567,547,"free","suburban","master","level1",22,"afam",11,24,"380"
"female","afam",1980.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"381"
"male","afam",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"382"
"male","afam",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"383"
"male","cauc",1979.75,"3rd","small",NA,NA,"free","urban","bachelor","notladder",29,"cauc",27,60,"384"
"male","afam",1980.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"385"
"male","asian",1980.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"386"
"male","cauc",1979,"3rd","regular+aide",NA,NA,"non-free","suburban","master","level1",16,"cauc",25,58,"387"
"female","afam",1980,"3rd","regular",604,610,"free","suburban","bachelor","level1",7,"afam",11,20,"388"
"male","cauc",1980.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"389"
"male","cauc",1979.75,"3rd","regular+aide",595,570,"non-free","suburban","master","level3",19,"cauc",11,21,"390"
"female","cauc",1979.75,"3rd","regular+aide",616,655,"free","rural","bachelor","notladder",2,"cauc",31,65,"391"
"male","cauc",1979.75,"3rd","small",580,614,"non-free","suburban","bachelor","apprentice",6,"cauc",25,58,"392"
"male","cauc",1980.75,"3rd","small",NA,NA,"non-free","rural","master","apprentice",2,"cauc",31,65,"393"
"female","afam",1979.25,"3rd","small",NA,NA,"non-free","rural","master","level1",17,"cauc",21,49,"394"
"male",NA,NA,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"395"
"female","cauc",1980,"3rd","small",665,672,"non-free","rural","bachelor","level1",34,"cauc",19,47,"396"
"female","afam",1979.75,"3rd","small",582,591,"free","suburban","bachelor","apprentice",3,"cauc",18,44,"397"
"female","afam",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"398"
"male","cauc",1979,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"399"
"female","afam",1980,"3rd","small",545,606,"free","inner-city","bachelor","probation",2,"afam",11,26,"400"
"male","cauc",1980,"3rd","regular",577,576,"non-free","rural","bachelor","probation",3,"cauc",24,57,"401"
"female","cauc",1978.75,"3rd","regular+aide",580,636,"non-free","rural","bachelor","level1",9,"cauc",12,34,"402"
"female","cauc",1978.5,"3rd","small",620,568,NA,"rural","bachelor","level1",21,"cauc",4,5,"403"
"male","cauc",1980,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"404"
"male","asian",1980.25,"3rd","regular",641,752,"non-free","suburban","master","level1",19,"cauc",18,43,"405"
"male","afam",1978.75,"3rd","regular+aide",631,636,"free","suburban","master","level1",18,"cauc",11,17,"406"
"female","cauc",1980.5,"3rd","regular+aide",608,588,"non-free","rural","master","level1",4,"cauc",23,55,"407"
"female","cauc",1979,"3rd","regular",NA,NA,"free","rural","master","level1",13,"cauc",9,12,"408"
"female","cauc",1980.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"409"
"male","cauc",1980,"3rd","regular",NA,NA,"free","rural","bachelor","level1",8,"cauc",4,5,"410"
"female","afam",1980.25,"3rd","regular+aide",626,570,"free","suburban","master","level1",19,"afam",22,54,"411"
"female","cauc",1980.25,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412"
"female","cauc",1980,"3rd","regular",606,629,"free","rural","bachelor","level1",24,"cauc",31,65,"413"
"male","cauc",1979.75,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"414"
"female","cauc",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"415"
"female","afam",1979.75,"3rd","regular+aide",631,622,"free","suburban",NA,NA,NA,NA,11,24,"416"
"male","afam",1979.75,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"417"
"female","cauc",1979.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"418"
"female","cauc",1980.5,"3rd","regular",620,624,"free","rural","bachelor","level1",4,"cauc",8,11,"419"
"male","cauc",1978.75,"3rd","regular+aide",540,536,"free","rural","bachelor","level1",7,"cauc",39,75,"420"
"male","afam",1979.75,"3rd","small",572,588,"non-free","inner-city","bachelor","probation",2,"afam",11,26,"421"
"male","afam",1980,"3rd","regular+aide",597,634,"non-free","suburban","master","level1",19,"afam",22,54,"422"
"female","afam",1979.75,"3rd","regular+aide",602,583,"free","suburban","master","level1",18,"cauc",11,17,"423"
"male","cauc",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"424"
"male","cauc",1980.25,"3rd","small",593,583,"non-free","rural","bachelor","level1",5,"cauc",5,7,"425"
"male","afam",1980.5,"3rd","regular",633,642,"free","suburban","master","level1",24,"cauc",18,46,"426"
"male","cauc",1980,"3rd","small",597,626,"free","rural","bachelor","level1",8,"cauc",37,73,"427"
"female","cauc",1980.5,"3rd","small",588,577,"non-free","rural","master","level1",4,"cauc",21,49,"428"
"male","afam",1979,"3rd","small",515,512,"free","suburban","bachelor","apprentice",3,"cauc",18,44,"429"
"male","afam",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"430"
"female","afam",1980,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"431"
"male","cauc",1979.25,"3rd","regular",NA,NA,"free","rural","master","level1",5,"cauc",32,66,"432"
"male","cauc",1980.5,"3rd","regular+aide",657,631,"free","rural","master","level3",19,"cauc",33,67,"433"
"male","cauc",1979.75,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"434"
"male","cauc",1979.25,"3rd","small",616,651,"non-free","rural","master","level2",10,"cauc",23,55,"435"
"female","afam",1979.75,"3rd","small",593,568,"non-free","suburban","bachelor","notladder",8,"afam",11,17,"436"
"female","hispanic",1979.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"437"
"female","afam",1979.25,"3rd","small",NA,NA,"free","inner-city","bachelor","level1",11,"cauc",11,15,"438"
"female","afam",1979.75,"3rd","small",650,655,"non-free","rural","master","level1",11,"cauc",24,56,"439"
"male","afam",1980.5,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"440"
"female","afam",1979.75,"3rd","regular",602,596,"non-free","inner-city","master","level1",22,"cauc",11,26,"441"
"female","afam",1980.25,"3rd","regular+aide",NA,NA,NA,"suburban","bachelor","level3",17,"afam",18,44,"442"
"male","afam",1979.5,"3rd","regular+aide",577,636,"free","inner-city","bachelor","probation",0,"cauc",11,14,"443"
"female","cauc",1980.25,"3rd","small",592,591,"non-free","rural","bachelor","level3",16,"afam",23,55,"444"
"male","cauc",1979.5,"3rd","regular",NA,NA,NA,"rural","master","level1",11,"cauc",38,74,"445"
"female","cauc",1980,"3rd","regular",583,550,"free","rural","master","level2",14,"cauc",36,71,"446"
